"","date","hour","time","time_e","regfocus","subj","block","mood_prom","mood_prev","moodrtprom","moodrtprev","trial","tcode","resp","rt","rt_log","trl1","trait_vale","rse","gender","age","filter_.","pred_1","sepred_1"
"269",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,2,"traits     ",1,1061,6.97,28,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"270",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,5,"traits     ",1,1590,7.37,31,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"271",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,7,"traits     ",1,1991,7.6,34,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"272",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,16,"traits     ",1,1285,7.16,27,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"273",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,18,"traits     ",1,1213,7.1,32,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"274",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,24,"traits     ",1,1192,7.08,38,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"275",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,31,"traits     ",1,2214,7.7,35,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"276",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,36,"traits     ",1,1409,7.25,22,-1,19,1,22,"Selected",1506.04926365222,144.702623323315
"1043",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,1,"traits     ",1,1373,7.22,16,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1044",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,3,"traits     ",1,629,6.44,14,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1045",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,4,"traits     ",1,854,6.75,20,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1046",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,8,"traits     ",1,668,6.5,4,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1047",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,9,"traits     ",1,583,6.37,2,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1048",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,12,"traits     ",1,694,6.54,15,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1049",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,13,"traits     ",1,1222,7.11,19,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1050",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,14,"traits     ",1,838,6.73,17,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1051",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,15,"traits     ",1,1622,7.39,9,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1052",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,19,"traits     ",1,1177,7.07,6,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1053",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,29,"traits     ",1,1326,7.19,5,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1054",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,30,"traits     ",1,1907,7.55,12,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1055",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,34,"traits     ",1,2483,7.82,7,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"1056",60506,"14:09       ",2,1,1,1,2,14,14,2481.33,2796.5,37,"traits     ",1,1006,6.91,10,1,19,1,22,"Selected",1152.9205254925,163.411697039282
"161",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,19,"traits     ",1,1232,7.12,25,-1,25,1,21,"Selected",1199.81527721012,179.203994099193
"162",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,40,"traits     ",1,1286,7.16,34,-1,25,1,21,"Selected",1199.81527721012,179.203994099193
"780",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,5,"traits     ",1,777,6.66,4,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"781",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,7,"traits     ",1,987,6.89,14,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"782",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,12,"traits     ",1,1068,6.97,2,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"783",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,14,"traits     ",1,979,6.89,15,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"784",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,24,"traits     ",1,813,6.7,10,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"785",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,29,"traits     ",1,937,6.84,19,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"786",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,32,"traits     ",1,993,6.9,20,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"787",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,36,"traits     ",1,1115,7.02,16,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"788",60506,"15:08       ",2,1,-1,3,2,16,12,2804.5,2662.5,38,"traits     ",1,1383,7.23,12,1,25,1,21,"Selected",1050.25502097534,199.435352985703
"163",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,1,"traits     ",1,1281,7.16,23,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"164",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,2,"traits     ",1,600,6.4,28,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"165",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,7,"traits     ",1,1081,6.99,34,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"166",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,10,"traits     ",1,556,6.32,37,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"167",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,12,"traits     ",1,827,6.72,27,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"168",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,21,"traits     ",1,917,6.82,24,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"169",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,24,"traits     ",1,812,6.7,25,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"170",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,27,"traits     ",1,633,6.45,31,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"171",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,28,"traits     ",1,610,6.41,26,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"172",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,31,"traits     ",1,764,6.64,36,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"173",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,32,"traits     ",1,616,6.42,39,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"174",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,34,"traits     ",1,620,6.43,38,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"175",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,35,"traits     ",1,753,6.62,29,-1,11,2,21,"Selected",912.146720971207,135.197582686288
"795",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,11,"traits     ",1,836,6.73,4,1,11,2,21,"Selected",1047.17463218708,230.902366058146
"796",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,30,"traits     ",1,1419,7.26,15,1,11,2,21,"Selected",1047.17463218708,230.902366058146
"797",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,37,"traits     ",1,1131,7.03,1,1,11,2,21,"Selected",1047.17463218708,230.902366058146
"798",60606,"12:23       ",2,1,-1,4,2,7,9,1598.5,2152.17,38,"traits     ",1,764,6.64,19,1,11,2,21,"Selected",1047.17463218708,230.902366058146
"277",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,4,"traits     ",1,943,6.85,29,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"278",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,6,"traits     ",1,684,6.53,37,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"279",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,11,"traits     ",1,976,6.88,34,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"280",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,12,"traits     ",1,658,6.49,30,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"281",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,14,"traits     ",1,855,6.75,36,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"282",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,15,"traits     ",1,850,6.75,39,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"283",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,17,"traits     ",1,1016,6.92,23,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"284",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,19,"traits     ",1,811,6.7,24,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"285",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,20,"traits     ",1,744,6.61,26,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"286",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,22,"traits     ",1,758,6.63,31,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"287",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,24,"traits     ",1,979,6.89,22,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"288",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,29,"traits     ",1,999,6.91,25,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"289",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,31,"traits     ",1,838,6.73,28,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"290",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,32,"traits     ",1,938,6.84,27,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"291",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,35,"traits     ",1,887,6.79,21,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"292",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,37,"traits     ",1,708,6.56,33,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"293",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,40,"traits     ",1,833,6.73,35,-1,25,2,20,"Selected",1154.99602939622,130.122264719508
"1061",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,5,"traits     ",1,1252,7.13,1,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1062",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,8,"traits     ",1,1059,6.97,16,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1063",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,16,"traits     ",1,985,6.89,12,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1064",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,23,"traits     ",1,730,6.59,19,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1065",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,26,"traits     ",1,773,6.65,15,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1066",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,33,"traits     ",1,783,6.66,20,1,25,2,20,"Selected",796.179883798525,206.018750604565
"1067",60606,"12:28       ",2,1,1,5,2,13,13,2062,1950.83,38,"traits     ",1,967,6.87,4,1,25,2,20,"Selected",796.179883798525,206.018750604565
"176",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,5,"traits     ",1,627,6.44,37,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"177",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,7,"traits     ",1,667,6.5,36,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"178",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,11,"traits     ",1,973,6.88,30,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"179",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,16,"traits     ",1,957,6.86,29,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"180",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,37,"traits     ",1,1190,7.08,32,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"181",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,39,"traits     ",1,804,6.69,34,-1,29,2,20,"Selected",798.892690620423,147.535669861224
"802",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,3,"traits     ",1,566,6.34,13,1,29,2,20,"Selected",698.809706550336,173.824352676421
"803",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,6,"traits     ",1,585,6.37,14,1,29,2,20,"Selected",698.809706550336,173.824352676421
"804",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,9,"traits     ",1,561,6.33,2,1,29,2,20,"Selected",698.809706550336,173.824352676421
"805",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,13,"traits     ",1,430,6.06,7,1,29,2,20,"Selected",698.809706550336,173.824352676421
"806",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,14,"traits     ",1,764,6.64,11,1,29,2,20,"Selected",698.809706550336,173.824352676421
"807",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,15,"traits     ",1,533,6.28,18,1,29,2,20,"Selected",698.809706550336,173.824352676421
"808",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,25,"traits     ",1,607,6.41,9,1,29,2,20,"Selected",698.809706550336,173.824352676421
"809",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,26,"traits     ",1,659,6.49,8,1,29,2,20,"Selected",698.809706550336,173.824352676421
"810",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,27,"traits     ",1,848,6.74,20,1,29,2,20,"Selected",698.809706550336,173.824352676421
"811",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,31,"traits     ",1,809,6.7,16,1,29,2,20,"Selected",698.809706550336,173.824352676421
"812",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,32,"traits     ",1,572,6.35,1,1,29,2,20,"Selected",698.809706550336,173.824352676421
"813",60606,"12:28       ",2,1,-1,6,2,17,14,2510,2345.17,40,"traits     ",1,606,6.41,4,1,29,2,20,"Selected",698.809706550336,173.824352676421
"182",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,2,"traits     ",1,1280,7.15,40,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"183",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,5,"traits     ",1,1530,7.33,30,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"184",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,8,"traits     ",1,1579,7.36,26,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"185",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,14,"traits     ",1,1099,7,21,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"186",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,16,"traits     ",1,662,6.5,25,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"187",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,19,"traits     ",1,920,6.82,31,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"188",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,21,"traits     ",1,1007,6.91,36,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"189",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,22,"traits     ",1,1110,7.01,37,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"190",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,24,"traits     ",1,3223,8.08,32,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"191",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,25,"traits     ",1,1431,7.27,39,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"192",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,32,"traits     ",1,908,6.81,33,-1,30,2,21,"Selected",1418.70690763279,129.835641439055
"818",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,3,"traits     ",1,3318,8.11,18,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"819",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,7,"traits     ",1,1690,7.43,8,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"820",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,12,"traits     ",1,796,6.68,1,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"821",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,15,"traits     ",1,1268,7.15,14,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"822",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,18,"traits     ",1,1191,7.08,7,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"823",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,20,"traits     ",1,3015,8.01,6,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"824",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,34,"traits     ",1,1119,7.02,16,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"825",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,35,"traits     ",1,1806,7.5,13,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"826",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,37,"traits     ",1,636,6.46,2,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"827",60606,"12:29       ",2,1,-1,7,2,15,15,2597.83,3586.83,40,"traits     ",1,2973,8,9,1,30,2,21,"Selected",1690.95152889079,180.981958940733
"193",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,2,"traits     ",1,1215,7.1,34,-1,30,1,23,"Selected",1063.75738124093,147.726797163509
"194",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,40,"traits     ",1,1675,7.42,31,-1,30,1,23,"Selected",1063.75738124093,147.726797163509
"848",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,1,"traits     ",1,1151,7.05,8,1,30,1,23,"Selected",910.144434535431,148.973625976145
"849",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,4,"traits     ",1,670,6.51,20,1,30,1,23,"Selected",910.144434535431,148.973625976145
"850",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,12,"traits     ",1,780,6.66,3,1,30,1,23,"Selected",910.144434535431,148.973625976145
"851",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,18,"traits     ",1,968,6.88,12,1,30,1,23,"Selected",910.144434535431,148.973625976145
"852",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,19,"traits     ",1,958,6.86,15,1,30,1,23,"Selected",910.144434535431,148.973625976145
"853",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,22,"traits     ",1,1296,7.17,19,1,30,1,23,"Selected",910.144434535431,148.973625976145
"854",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,24,"traits     ",1,723,6.58,13,1,30,1,23,"Selected",910.144434535431,148.973625976145
"855",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,25,"traits     ",1,784,6.66,11,1,30,1,23,"Selected",910.144434535431,148.973625976145
"856",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,27,"traits     ",1,685,6.53,14,1,30,1,23,"Selected",910.144434535431,148.973625976145
"857",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,28,"traits     ",1,625,6.44,7,1,30,1,23,"Selected",910.144434535431,148.973625976145
"858",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,29,"traits     ",1,644,6.47,18,1,30,1,23,"Selected",910.144434535431,148.973625976145
"859",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,31,"traits     ",1,1300,7.17,5,1,30,1,23,"Selected",910.144434535431,148.973625976145
"860",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,33,"traits     ",1,1043,6.95,16,1,30,1,23,"Selected",910.144434535431,148.973625976145
"861",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,34,"traits     ",1,1217,7.1,17,1,30,1,23,"Selected",910.144434535431,148.973625976145
"862",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,35,"traits     ",1,959,6.87,2,1,30,1,23,"Selected",910.144434535431,148.973625976145
"863",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,36,"traits     ",1,816,6.7,9,1,30,1,23,"Selected",910.144434535431,148.973625976145
"864",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,37,"traits     ",1,772,6.65,6,1,30,1,23,"Selected",910.144434535431,148.973625976145
"865",61506,"15:05       ",2,1,-1,10,2,22,18,2861.33,2276.67,39,"traits     ",1,607,6.41,1,1,30,1,23,"Selected",910.144434535431,148.973625976145
"195",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,1,"traits     ",1,1385,7.23,40,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"196",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,4,"traits     ",1,1078,6.98,21,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"197",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,5,"traits     ",1,1276,7.15,29,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"198",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,7,"traits     ",1,939,6.84,33,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"199",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,8,"traits     ",1,1032,6.94,26,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"200",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,9,"traits     ",1,942,6.85,23,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"201",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,11,"traits     ",1,1414,7.25,38,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"202",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,18,"traits     ",1,864,6.76,35,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"203",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,19,"traits     ",1,791,6.67,24,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"204",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,21,"traits     ",1,841,6.73,28,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"205",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,23,"traits     ",1,1048,6.95,32,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"206",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,25,"traits     ",1,1032,6.94,22,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"207",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,31,"traits     ",1,803,6.69,27,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
"208",60606,"15:17       ",2,1,-1,11,2,13,14,1889.33,1873.67,34,"traits     ",1,1319,7.18,34,-1,24,1,23,"Selected",1119.38394479853,130.986344855858
